t,Node,Event_Type,inc_id,Pattern
2021-01-26 11:07:21,node2091.company.com,class: com.company.product363.product195queue.consumer.consumertask - line number: 86,,node2091.company.com__class: com.company.product363.product195queue.consumer.consumertask - line number: 86
2021-01-26 11:07:21,node1497.company.com,saop product363 sms gw product363-sms-gateway/product8.log,,node1497.company.com__saop product363 sms gw product363-sms-gateway/product8.log
2021-01-26 11:07:21,node2091.company.com,class: com.company.product363.core.message_sending.messagefilter - line number: 123,,node2091.company.com__class: com.company.product363.core.message_sending.messagefilter - line number: 123
2021-01-26 11:07:21,node2091.company.com,class: com.company.product363.product195queue.messageprocessor.outboundqueuemessageprocessor - line number: 85,,node2091.company.com__class: com.company.product363.product195queue.messageprocessor.outboundqueuemessageprocessor - line number: 85
2021-01-26 11:07:40,node4354,antares,,node4354__antares
2021-01-26 11:07:48,node3867.company.com,product435: etype68,,node3867.company.com__product435: etype68
2021-01-26 11:07:57,node3868.company.com,product435: etype68,,node3868.company.com__product435: etype68
2021-01-26 11:08:02,node3310.company.com,swproduct135entry ,,node3310.company.com__swproduct135entry 
2021-01-26 11:08:07,node3919,sun5-product170-mqueue,,node3919__sun5-product170-mqueue
2021-01-26 11:08:16,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 11:08:26,node1501.company.com,class: com.company.product363.core.message_sending.messagebiller - line number: 101,,node1501.company.com__class: com.company.product363.core.message_sending.messagebiller - line number: 101
2021-01-26 11:08:26,node1501.company.com,class: com.company.product363.core.message_sending.messagesender - line number: 146,,node1501.company.com__class: com.company.product363.core.message_sending.messagesender - line number: 146
2021-01-26 11:08:27,node1501.company.com,class: com.company.product363.core.message_sending.messagefilter - line number: 123,,node1501.company.com__class: com.company.product363.core.message_sending.messagefilter - line number: 123
2021-01-26 11:08:27,node1501.company.com,class: com.company.product363.product195queue.messageprocessor.outboundqueuemessageprocessor - line number: 85,,node1501.company.com__class: com.company.product363.product195queue.messageprocessor.outboundqueuemessageprocessor - line number: 85
2021-01-26 11:08:27,node1501.company.com,class: com.company.product363.product195queue.consumer.consumertask - line number: 86,,node1501.company.com__class: com.company.product363.product195queue.consumer.consumertask - line number: 86
2021-01-26 11:09:03,node3843.company.com,ai323003-00,,node3843.company.com__ai323003-00
2021-01-26 11:09:04,node5330,product380 kpi - product431,INC000000895425,node5330__product380 kpi - product431
2021-01-26 11:09:35,node3856.company.com,b7912354-00,,node3856.company.com__b7912354-00
2021-01-26 11:09:44,node1156.company.com,bng-3702-4-05@default location,,node1156.company.com__bng-3702-4-05@default location
2021-01-26 11:09:44,node1156.company.com,bng-3702-4-06@default location,,node1156.company.com__bng-3702-4-06@default location
2021-01-26 11:10:02,node1434.company.com,scr-err800:node1434,,node1434.company.com__scr-err800:node1434
2021-01-26 11:10:03,node967,product117_file_monitor,,node967__product117_file_monitor
2021-01-26 11:10:03,node966,product117_file_monitor,,node966__product117_file_monitor
2021-01-26 11:11:03,node4260,product380 kpi - product220,,node4260__product380 kpi - product220
2021-01-26 11:11:06,node1711,status,,node1711__status
2021-01-26 11:11:13,node3269,dynamic database,,node3269__dynamic database
2021-01-26 11:11:31,node5031,sun5-product170-mqueue,,node5031__sun5-product170-mqueue
2021-01-26 11:12:58,node3759.company.com,gi2/0/20,,node3759.company.com__gi2/0/20
2021-01-26 11:12:58,node3759.company.com,gi1/0/20,,node3759.company.com__gi1/0/20
2021-01-26 11:13:03,node5330,product380 kpi - product431,INC000000895425,node5330__product380 kpi - product431
2021-01-26 11:13:07,node3269,lkf bn400188-00,,node3269__lkf bn400188-00
2021-01-26 11:13:19,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 11:14:37,node5350,lkf bproduct20205041-00,,node5350__lkf bproduct20205041-00
2021-01-26 11:14:38,node5039,sun5-product170-mqueue,,node5039__sun5-product170-mqueue
2021-01-26 11:14:45,node3844,ai323003-00,,node3844__ai323003-00
2021-01-26 11:14:45,node3845,ai323003-00,,node3845__ai323003-00
2021-01-26 11:14:49,node2182,/vpa_revc/data,INC000000895338,node2182__/vpa_revc/data
2021-01-26 11:15:41,node1165,product87 customoid,,node1165__product87 customoid
2021-01-26 11:15:51,node4410.company.com,qualityofservicealarm tkproduct29903001: custom kpi threshold crossed,,node4410.company.com__qualityofservicealarm tkproduct29903001: custom kpi threshold crossed
2021-01-26 11:16:05,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 11:16:06,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 11:17:12,node3873,sun5-product170-mqueue,,node3873__sun5-product170-mqueue
2021-01-26 11:17:37,node5352,lkf bn401188-00,,node5352__lkf bn401188-00
2021-01-26 11:18:05,node307,5 - sm50101,INC000000895352,node307__5 - sm50101
2021-01-26 11:18:22,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 11:19:53,node5178.company.com,swproduct135entry ,,node5178.company.com__swproduct135entry 
2021-01-26 11:20:02,node3388,product117_file_monitor,,node3388__product117_file_monitor
2021-01-26 11:20:03,node710,product117_file_monitor,,node710__product117_file_monitor
2021-01-26 11:20:08,node5352,lkf bn401189-00,,node5352__lkf bn401189-00
2021-01-26 11:20:09,node1503.company.com,class: com.company.product363.product195queue.messageprocessor.inboundqueuemessageprocessor - line number: 69,,node1503.company.com__class: com.company.product363.product195queue.messageprocessor.inboundqueuemessageprocessor - line number: 69
2021-01-26 11:20:09,node1503.company.com,class: com.company.product363.product195queue.consumer.consumertask - line number: 86,,node1503.company.com__class: com.company.product363.product195queue.consumer.consumertask - line number: 86
2021-01-26 11:20:18,node3767.company.com,gi1/0/7,,node3767.company.com__gi1/0/7
2021-01-26 11:21:10,node1156.company.com,bng-3702-4-05@default location,,node1156.company.com__bng-3702-4-05@default location
2021-01-26 11:21:13,node1156.company.com,bng-3702-4-06@default location,,node1156.company.com__bng-3702-4-06@default location
2021-01-26 11:21:19,node1836.company.com,procproduct132status,,node1836.company.com__procproduct132status
2021-01-26 11:21:34,node1319.company.com,class: com.company.product363.product195queue.consumer.consumertask - line number: 86,,node1319.company.com__class: com.company.product363.product195queue.consumer.consumertask - line number: 86
2021-01-26 11:21:34,node1319.company.com,class: com.company.product363.product195queue.messageprocessor.inboundqueuemessageprocessor - line number: 69,,node1319.company.com__class: com.company.product363.product195queue.messageprocessor.inboundqueuemessageprocessor - line number: 69
2021-01-26 11:21:35,node3965,[^redis.clients.jedis.exceptions.jedisproduct77ion].*exception.*,INC000000895339,node3965__[^redis.clients.jedis.exceptions.jedisproduct77ion].*exception.*
2021-01-26 11:21:36,node32,gi4/0/1,,node32__gi4/0/1
2021-01-26 11:22:07,node3851.company.com,bn920000-00,,node3851.company.com__bn920000-00
2021-01-26 11:22:16,node3965,diameterworkerexecutor queue size=100 msgprocessorexecutor queue size=100 ascoutmsgworkerexecutor queue size=100 ruleprocessortaskexecutor queue size=500,INC000000895339,node3965__diameterworkerexecutor queue size=100 msgprocessorexecutor queue size=100 ascoutmsgworkerexecutor queue size=100 ruleprocessortaskexecutor queue size=500
2021-01-26 11:22:31,node5031,sun5-product170-mqueue,,node5031__sun5-product170-mqueue
2021-01-26 11:22:38,node1298,ping status,INC000000895068,node1298__ping status
2021-01-26 11:22:39,node1299,ping status,INC000000895068,node1299__ping status
2021-01-26 11:23:17,node1333,product99_product183 disk,,node1333__product99_product183 disk
2021-01-26 11:24:17,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 11:24:17,node3759.company.com,gi2/0/20,,node3759.company.com__gi2/0/20
2021-01-26 11:24:17,node3759.company.com,gi1/0/20,,node3759.company.com__gi1/0/20
2021-01-26 11:24:47,node3856.company.com,b7912354-00,INC000000895266,node3856.company.com__b7912354-00
2021-01-26 11:25:02,node988,[^redis.clients.jedis.exceptions.jedisproduct77ion].*exception.*,INC000000895339,node988__[^redis.clients.jedis.exceptions.jedisproduct77ion].*exception.*
2021-01-26 11:25:02,node4256,[^redis.clients.jedis.exceptions.jedisproduct77ion].*exception.*,INC000000895339,node4256__[^redis.clients.jedis.exceptions.jedisproduct77ion].*exception.*
2021-01-26 11:25:02,node3626.company.com, javaexception,,node3626.company.com__ javaexception
2021-01-26 11:25:02,node989,[^redis.clients.jedis.exceptions.jedisproduct77ion].*exception.*,INC000000895339,node989__[^redis.clients.jedis.exceptions.jedisproduct77ion].*exception.*
2021-01-26 11:25:04,node2165,[^redis.clients.jedis.exceptions.jedisproduct77ion].*exception.*,INC000000895339,node2165__[^redis.clients.jedis.exceptions.jedisproduct77ion].*exception.*
2021-01-26 11:25:05,node1595,[^redis.clients.jedis.exceptions.jedisproduct77ion].*exception.*,INC000000895339,node1595__[^redis.clients.jedis.exceptions.jedisproduct77ion].*exception.*
2021-01-26 11:25:06,node5330,product380 kpi - product431,INC000000895425,node5330__product380 kpi - product431
2021-01-26 11:25:38,node5039,sun5-product170-mqueue,,node5039__sun5-product170-mqueue
2021-01-26 11:25:40,node3966,[^redis.clients.jedis.exceptions.jedisproduct77ion].*exception.*,INC000000895339,node3966__[^redis.clients.jedis.exceptions.jedisproduct77ion].*exception.*
2021-01-26 11:25:48,node1210.company.com,product182 egressrequesttoproduct127serverfail,,node1210.company.com__product182 egressrequesttoproduct127serverfail
2021-01-26 11:25:52,node3966,diameterworkerexecutor queue size=100 msgprocessorexecutor queue size=100 ascoutmsgworkerexecutor queue size=100 ruleprocessortaskexecutor queue size=500,INC000000895339,node3966__diameterworkerexecutor queue size=100 msgprocessorexecutor queue size=100 ascoutmsgworkerexecutor queue size=100 ruleprocessortaskexecutor queue size=500
2021-01-26 11:26:19,node5300.company.com,netscreentrapvpn,,node5300.company.com__netscreentrapvpn
2021-01-26 11:26:39,node5352,lkf bn401189-00,,node5352__lkf bn401189-00
2021-01-26 11:26:49,node3422,old_proc_check,INC000000895336,node3422__old_proc_check
2021-01-26 11:27:13,node3845,ai323003-00,,node3845__ai323003-00
2021-01-26 11:27:13,node3844,ai323003-00,,node3844__ai323003-00
2021-01-26 11:27:19,node1549.company.com,class: com.company.product363.core.message_sending.messagesender - line number: 146,,node1549.company.com__class: com.company.product363.core.message_sending.messagesender - line number: 146
2021-01-26 11:27:19,node1549.company.com,class: com.company.product363.core.message_sending.messagebiller - line number: 101,,node1549.company.com__class: com.company.product363.core.message_sending.messagebiller - line number: 101
2021-01-26 11:27:19,node1549.company.com,class: com.company.product363.core.message_sending.messagefilter - line number: 123,,node1549.company.com__class: com.company.product363.core.message_sending.messagefilter - line number: 123
2021-01-26 11:27:19,node1549.company.com,class: com.company.product363.product195queue.consumer.consumertask - line number: 86,,node1549.company.com__class: com.company.product363.product195queue.consumer.consumertask - line number: 86
2021-01-26 11:27:40,node307,5 - rt50201,INC000000895352,node307__5 - rt50201
2021-01-26 11:28:49,node829.company.com,product355 - saf-ftp-visproduct160-push-fm99005-error.log,,node829.company.com__product355 - saf-ftp-visproduct160-push-fm99005-error.log
2021-01-26 11:29:26,node3870,lc mqueue,,node3870__lc mqueue
2021-01-26 11:30:02,node965,product117_file_monitor,,node965__product117_file_monitor
2021-01-26 11:30:02,node1544,product440_product91,,node1544__product440_product91
2021-01-26 11:30:03,node967,product117_file_monitor,,node967__product117_file_monitor
2021-01-26 11:30:03,node966,product117_file_monitor,,node966__product117_file_monitor
2021-01-26 11:30:10,node3269,lkf bn400188-00,,node3269__lkf bn400188-00
2021-01-26 11:31:23,node5076,g803517 apps | ch1p-vzw-product311-apc00x | | node3966|node1595 | logmonitor find,INC000000895339,node5076__g803517 apps | ch1p-vzw-product311-apc00x | | node3966|node1595 | logmonitor find
2021-01-26 11:31:53,node1165,product87 customoid,,node1165__product87 customoid
2021-01-26 11:33:06,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 11:33:13,node767,etype28 gateway down: critical ,,node767__etype28 gateway down: critical 
2021-01-26 11:33:33,node1551.company.com,class: org.apache.product195.clients.consumer.internals.consumercoordinator$offsetcommitresponsehandler - line number: 833,,node1551.company.com__class: org.apache.product195.clients.consumer.internals.consumercoordinator$offsetcommitresponsehandler - line number: 833
2021-01-26 11:33:40,node5352,lkf bn401188-00,,node5352__lkf bn401188-00
2021-01-26 11:34:03,node4260,product380 kpi - product220,,node4260__product380 kpi - product220
2021-01-26 11:35:39,node5076,g803209 product374 | phproduct112| b7912354 | movilnet venezuela	,INC000000895266,node5076__g803209 product374 | phproduct112| b7912354 | movilnet venezuela	
2021-01-26 11:35:51,node1712.company.com,etype69,,node1712.company.com__etype69
2021-01-26 11:35:51,node1712.company.com,etype69,,node1712.company.com__etype69
2021-01-26 11:36:30,node1486.company.com, http 504 error,,node1486.company.com__ http 504 error
2021-01-26 11:36:38,node5039,sun5-product170-mqueue,,node5039__sun5-product170-mqueue
2021-01-26 11:38:34,node4354,antares,,node4354__antares
2021-01-26 11:38:34,node5301.company.com,netscreentrapvpn,,node5301.company.com__netscreentrapvpn
2021-01-26 11:38:54,node914,ch3p-product170-mqueue,,node914__ch3p-product170-mqueue
2021-01-26 11:39:05,node4315,product380 kpi - product237,INC000000895414,node4315__product380 kpi - product237
